time,x,y,z
20958,-0.38806,-0.36618,0.25288
21009,-0.11575,-0.08577,0.17126
21064,-0.08051,0.01453,0.17525
21108,-0.01546,0.12572,0.20663
21159,-0.11308,0.04665,0.29666
21210,0.00871,0.00859,0.34892
21259,0.12389,-0.01436,0.19025
21310,0.18437,-0.02432,0.19615
21363,0.14325,-0.04921,-0.05592
21409,0.21117,-0.00565,-0.31377
21459,0.17438,-0.06236,-0.22351
21510,0.14372,-0.02769,-0.21655
21558,-0.00897,0.01349,-0.03246
21610,0.02701,0.10130,-0.03938
21658,-0.06924,0.07483,0.09061
21709,-0.26123,0.00272,0.12888
21759,-0.18706,-0.05569,0.09068
21808,-0.20326,0.05034,0.17754
21859,-0.18617,-0.14680,-0.34601
21910,0.01176,-0.02545,-0.25323
21959,-0.03688,0.07140,-0.16472
22009,-0.19633,0.01161,0.07269
22058,-0.22502,-0.16646,0.52058
22110,-0.02870,0.06769,0.42769
22158,-0.01213,0.02893,0.40309
22211,0.11200,0.04449,0.18794
22259,0.18074,0.00838,0.02486
22311,0.19275,-0.03743,-0.02499
22363,0.21552,-0.05882,0.07059
22408,0.24197,0.00357,-0.04070
22458,0.22650,-0.04532,-0.08327
22508,0.19275,-0.01299,-0.32312
22560,0.14273,-0.04317,-0.38907
22610,0.09554,0.01062,-0.34917
22659,-0.04559,0.03583,-0.18593
22712,-0.08138,-0.02649,-0.02626
22758,-0.15445,-0.05188,0.04158
22809,-0.15210,0.02036,0.05922
22858,-0.10738,-0.07341,0.01788
22909,-0.09712,-0.11133,-0.02156
22959,-0.07489,0.00467,-0.11842
23012,-0.09528,-0.04123,0.09279
23060,-0.09105,0.00537,0.12555
23109,-0.11275,0.01054,0.23566
23159,-0.03502,0.02000,0.23672
23210,0.05727,-0.00136,0.26363
23259,0.08131,0.00317,0.10625
23309,0.15370,-0.01682,-0.01155
23366,0.16325,-0.02309,-0.04364
23407,0.17943,0.00958,-0.09042
23458,0.16173,0.05690,-0.07950
23509,0.13387,0.00821,-0.20338
23560,0.08632,0.03400,-0.26938
23608,0.02814,0.00821,-0.18968
23660,-0.03603,0.06731,-0.13506
23709,-0.04884,-0.01666,-0.15935
23759,-0.13222,-0.02940,-0.05444
23810,-0.16028,0.05276,-0.03027
23859,-0.20027,-0.05696,0.10033
23909,-0.14526,0.04660,-0.01926
23958,-0.17886,-0.07864,0.04387
24009,-0.17615,0.04196,-0.01772
24060,-0.15889,-0.02998,0.07967
24108,-0.08583,0.02121,0.05476
24158,-0.10591,0.00880,0.36034
24208,-0.02400,-0.05510,0.31912
24258,0.09125,0.01874,0.27824
24309,0.14098,0.03313,0.23354
24360,0.17461,-0.02461,0.14392
24413,0.23820,0.10991,0.05598
24457,0.26868,-0.05470,-0.16234
24508,0.29144,0.05884,-0.38670
24559,0.22083,-0.02393,-0.34317
24609,0.13675,0.04889,-0.32100
24659,0.06194,0.01027,-0.36299
24709,-0.12669,-0.05687,-0.32007
24758,-0.05573,-0.02550,-0.26030
24810,-0.12788,-0.02838,-0.09615
24858,-0.21819,-0.09804,0.00636
24910,-0.13565,-0.02333,0.09026
24960,-0.12135,0.01923,0.16309
25009,-0.26102,-0.08649,0.32285
25061,-0.12096,0.05457,0.18872
25111,-0.02231,0.05763,0.07829
