time,x,y,z
18557,3.98370,2.57968,13.33923
18608,0.98605,1.16646,6.30563
18658,5.15578,1.79652,5.16176
18708,3.96466,1.52464,10.90813
18758,-0.94012,-2.10133,6.55463
18808,0.81386,0.26755,9.15794
18858,0.68518,2.21976,6.25354
18909,-0.53108,0.67017,7.84662
18958,3.73938,-1.01114,6.21091
19008,-15.87228,-4.41443,33.20316
19057,1.97845,-8.28717,17.18529
19108,-1.18341,-2.88940,10.48959
19158,-1.70201,-0.63501,13.20137
19208,-0.38680,-1.31981,8.17485
19257,0.64798,0.47581,18.53258
19312,1.60356,-1.58554,9.88103
19357,5.60287,4.90671,6.66357
19408,8.23982,2.75545,4.13762
19458,-0.97408,-2.25648,6.15096
19508,-1.42184,2.87152,21.51428
19558,1.03723,-1.65935,7.87184
19608,2.36951,0.25034,4.20476
19657,-1.50594,-0.35208,9.34290
19709,3.08412,1.74976,4.90704
19758,-0.32336,-2.12093,3.75990
19808,-5.84758,-0.31001,18.21782
19858,3.77974,-1.86926,5.54967
19909,15.23212,-0.03041,-1.05190
19958,1.09622,-0.57500,5.39259
20008,-4.05698,-2.93686,8.17001
20058,-0.66939,-1.99901,12.51715
20108,3.09392,-0.46642,8.26956
20157,4.25134,0.85358,1.86665
20207,4.94193,1.03358,8.35245
20259,9.22726,5.53470,3.13055
20320,-9.81715,-0.23213,12.02115
20358,-1.59189,1.44127,16.82983
20410,-1.86447,1.13724,-1.20819
20458,9.56976,2.59354,9.68613
20509,14.73589,4.81592,3.72958
20559,5.63211,6.18454,-2.71170
20608,3.08409,3.35597,2.33784
20658,1.46886,1.58261,12.42563
20710,6.44202,1.56818,5.28709
20759,0.22443,0.52551,8.57242
20808,-3.70946,-1.87788,15.62422
20858,-5.30550,-2.25813,17.14799
20908,5.84474,-0.79210,-1.33153
20958,4.28069,3.13066,4.62933
21009,4.04518,1.78024,7.68298
21059,-1.53352,-0.75600,15.03931
21108,5.24483,0.66908,7.14613
21159,2.44460,-1.52794,6.84357
21210,8.25294,-0.36923,6.90543
21258,-0.43109,-0.01622,6.73007
21310,3.69099,2.01817,11.43886
21363,1.67532,-0.16434,9.28172
21409,-1.05530,-0.42596,9.28676
21458,3.83922,1.28951,7.31775
21509,-5.02286,-0.67313,14.62419
21557,6.24619,2.31120,7.32108
21608,-0.05888,-1.51003,8.50143
21658,4.15077,2.13300,7.68788
21708,2.57614,1.36133,8.17686
21758,8.51175,1.37758,3.59979
21808,8.16829,0.54942,2.25142
21858,1.43529,1.87309,8.71507
21910,-3.31091,1.18642,11.43582
21959,1.21196,0.13666,9.38359
22009,2.56070,0.05183,7.79611
22058,3.52940,0.28947,8.66571
22109,4.10649,1.74806,8.44560
22158,2.86200,1.24666,10.62318
22210,2.59744,-0.89595,9.25008
22258,-0.52548,-1.59271,11.57249
22308,6.69984,-0.03746,6.94934
22363,2.83734,-0.04497,6.42827
22408,1.43381,-0.15070,11.30006
22458,5.08537,2.01514,5.48645
22508,3.34595,1.28616,6.22954
22559,3.57567,0.93704,10.90384
22609,0.51607,-0.00359,9.61397
22658,2.85141,0.54575,10.09837
22711,1.76688,2.19048,11.87837
22758,2.20929,0.85266,9.93657
22809,0.91107,0.97775,9.02510
22858,0.69263,0.91653,9.23109
22908,2.15938,0.84372,12.37686
22958,-2.99043,-0.06758,10.29500
23011,4.06938,-2.38503,4.78931
23059,3.48553,0.68211,6.71884
23109,2.43542,-0.87209,7.09438
23158,2.45467,0.97789,11.90117
23209,3.74159,-0.25615,6.73256
23259,2.17455,-0.31163,11.55617
23309,1.96214,1.50137,11.17398
23366,3.35849,-1.61191,6.47626
23407,-1.23318,-0.27155,12.36081
23457,2.13332,-0.67291,9.20695
23509,4.35205,0.72139,8.29321
23559,1.00758,-1.01938,10.42668
23608,1.59880,0.54669,9.39465
23659,1.18832,-1.55438,10.76735
23708,0.47397,-0.20526,8.19296
23758,0.35603,1.80147,10.75044
23810,1.73970,0.77617,6.70029
23858,3.82899,-0.49434,8.62669
23908,1.09747,0.86641,8.61214
23958,5.76538,0.89775,7.06262
24009,-3.63516,-2.74643,11.10773
24058,-3.21507,-0.77777,10.78256
24108,0.34763,-1.18047,15.08017
24158,8.59416,0.37671,8.25246
24208,3.51448,-0.22945,9.24626
24257,0.59892,-2.40578,11.65991
24308,4.58345,1.20746,4.87508
24359,1.36998,-1.36803,11.68787
24413,-3.25558,-0.51564,8.37206
24457,2.90587,-0.07915,7.47386
24508,-0.10605,-1.73349,13.55186
24558,1.82385,0.15462,13.42618
24608,0.34740,1.38667,11.23497
24659,4.01743,0.34842,7.86865
24709,3.89195,-0.18893,4.06567
24758,2.61989,1.13005,6.26848
24809,1.35999,0.78749,8.66754
24858,1.68486,-0.81186,8.05608
24909,-3.82909,-0.56961,11.14708
24959,-3.36609,1.64754,10.62865
25009,4.40741,2.05670,5.04124
25060,3.72983,0.73369,7.50566
25110,-3.66870,-0.62305,15.52843
25158,1.25577,0.02563,8.54979
25209,2.35306,0.78143,11.72218
25259,0.69339,-0.05928,7.14145
25309,-0.72858,0.01907,11.61322
25358,1.42371,-0.18169,10.84424
25418,0.70868,-1.63196,9.60651
25458,-1.45630,-0.33847,12.91534
25508,2.51059,-0.25064,7.26314
25558,3.05035,0.95543,9.28418
25608,5.00598,0.93456,4.95007
25658,2.50212,0.82553,8.36554
25710,3.61259,-0.64131,8.75284
25758,2.40511,-0.22060,5.90054
25810,2.78140,0.31477,8.14133
25858,-2.50906,-1.51790,9.13983
25909,1.93944,-1.15302,7.50739
25958,1.89502,-1.17831,6.45474
26009,2.60280,1.41922,7.09290
26059,-1.76088,-0.34515,11.01288
26108,1.57953,0.90372,7.06709
26158,0.47995,0.12871,6.72438
26208,1.97174,1.30069,7.25751
26259,0.47331,-0.25844,9.31271
26309,2.39574,-1.23779,9.00334
26359,1.15587,-0.17992,8.47194
26418,-0.01762,-1.30347,6.00690
26458,-1.72287,-0.06502,7.61922
26508,1.47929,-0.09184,9.53233
26557,2.30417,0.80521,8.87987
26608,1.91991,-0.81845,7.97871
26657,0.54065,0.84077,10.68842
26708,4.58868,1.66927,8.43564
26758,1.13617,-0.40761,7.53018
26809,-0.00124,0.78865,8.86745
26858,-0.23764,-0.21864,9.87025
26908,3.12305,0.30554,8.99341
26958,2.36432,0.81145,13.10976
27009,0.94392,0.55583,7.28072
27059,-2.00041,-0.15840,10.72534
27109,-2.88103,0.66414,9.65599
27158,-1.33521,1.00949,11.25134
27209,7.75220,1.03169,13.04097
27257,3.70647,-1.09987,7.28311
27307,2.25859,0.24202,7.00403
27358,-3.79074,-0.10751,17.32884
27414,0.47070,0.43658,8.19696
27458,2.60466,-1.14224,7.95799
27509,4.00615,0.66095,6.14304
27558,-1.55034,-0.77145,12.62563
27609,1.96410,1.16968,9.82729
27658,0.19652,-0.04150,11.57039
27708,4.68495,0.46121,5.24500
27758,0.67326,-0.57318,13.77042
27809,0.13710,-0.39958,8.57513
27858,1.19902,-1.28293,9.02374
27909,-3.51903,-0.82138,8.40474
27959,2.61923,1.07219,6.96672
28010,0.21249,0.28885,8.47749
28058,1.82776,0.97214,7.78375
28108,5.20790,1.96176,9.28145
28158,-1.56541,1.19447,12.94638
28210,3.05467,-0.04239,10.19458
28258,-0.24109,-0.19450,11.30261
28310,1.48425,-1.62729,14.89903
28358,-0.82948,-2.01025,11.66957
28409,3.90714,-3.61696,7.67134
28463,4.75642,-1.85739,8.92654
28508,3.14551,-0.47278,5.29030
28558,-3.00945,-1.65863,11.15205
28609,3.50328,1.07887,4.46844
28658,4.48651,0.18933,8.14595
28709,2.57323,-0.16637,7.55304
28759,0.09521,-1.07106,11.69058
28808,6.58070,0.31053,3.64642
28858,4.84062,-0.40475,8.94275
28908,1.13443,-0.41486,10.77328
28958,0.96667,-0.15506,11.24622
29008,-6.19928,0.10837,15.20348
29059,3.46573,-0.46188,7.83138
29109,3.63974,-2.56554,4.48985
29157,2.11327,0.59540,9.27235
29208,-0.59161,-7.26552,9.97745
29258,-1.27005,-3.83354,10.32265
29308,-1.07961,-0.77122,18.22076
29358,2.20486,0.43977,9.58101
29410,-5.09543,-2.63881,8.28897
29461,6.66092,-0.78127,6.99208
29508,3.04890,-1.07137,11.86511
29558,-1.85007,0.36412,10.03955
29609,3.87186,2.23923,7.79956
29658,-0.03809,-0.65411,10.17070
29708,3.22351,-0.24146,6.11378
29757,-1.28868,0.11363,15.06566
29809,1.84026,0.20441,7.33302
29858,1.81433,1.34352,10.78725
29909,0.85344,-0.35693,10.67253
29959,3.38380,-2.68401,6.54993
30010,2.20450,0.85713,12.38551
30058,2.43396,1.22169,9.15759
30108,-0.76695,0.01828,10.79236
30158,0.81137,-1.25070,8.05759
30212,4.64697,-0.73315,7.22890
30258,1.79768,0.02953,9.47270
30308,1.29860,-0.46246,9.07062
30357,-0.16371,-1.16969,9.55069
30409,-0.07448,-1.22090,11.44714
30463,1.09857,0.41539,7.02132
30509,1.94463,1.50404,11.84149
