time,x,y,z
66696,3.78046,4.49352,0.22461
66746,6.94586,3.43643,-3.04390
66797,-3.50546,3.91049,14.52982
66846,-4.41393,-3.18048,7.42139
66896,9.48398,-1.44962,5.43056
66946,9.24965,-1.91757,9.21532
66998,5.31387,-4.78416,7.61095
67049,-7.33545,-4.08658,12.84927
67095,0.59445,-1.60083,13.26556
67146,0.30646,0.57521,15.74814
67197,3.56569,-1.66255,9.86806
67247,7.98479,-1.28389,-0.02582
67297,0.99403,-1.81122,11.89876
67347,-8.80109,2.27660,19.23593
67397,-1.08015,2.69974,10.73561
67446,-6.25066,4.28690,9.00595
67496,-1.80438,3.16872,16.62708
67546,-9.96547,2.49512,20.89169
67597,-5.10629,-2.02167,11.56265
67647,5.73050,0.62517,3.56831
67696,0.73671,2.18852,13.12845
67747,10.37659,-1.46045,5.57304
67796,7.72623,1.89731,6.17651
67847,-0.59689,5.97560,9.81102
67896,-4.61169,0.71397,9.15953
67946,-1.59856,0.39828,5.83971
67998,-3.61060,-2.42613,10.92404
68063,11.33505,-3.66118,4.53522
68096,5.69040,0.03214,11.13531
68146,-2.69182,-0.01457,8.15213
68197,-2.35129,2.28482,8.93384
68246,-3.18425,0.00334,6.02316
68297,-9.67291,-1.96193,10.69548
68346,-1.61301,0.38620,14.56310
68396,4.93307,-3.27260,9.78909
68446,3.77074,-0.35832,4.89931
68497,5.80678,3.80345,7.72733
68546,-5.01649,-1.94565,6.18456
68596,-0.35936,-0.75868,11.22697
68646,-2.15308,-0.91606,8.69792
68696,-7.68384,4.81828,21.00037
68747,0.44417,1.91679,2.59558
68797,18.59045,-1.10764,-6.46086
68846,7.26604,0.78877,8.47530
68896,-6.78072,-1.37387,9.72375
68946,2.78563,1.73900,11.14006
68997,-7.75772,1.25081,15.25310
69061,-12.77771,0.40060,21.61337
69095,6.04080,-3.88582,3.14676
69146,-0.55530,-0.15167,3.80280
69197,2.71452,0.03499,6.08325
69245,-10.54543,3.43384,6.32019
69297,3.95018,-0.06419,6.98134
69347,-1.36722,0.03899,9.86371
69396,-4.33519,0.21794,17.02148
69446,8.93961,3.61797,6.01938
69497,-1.07138,2.89169,8.34828
69546,-4.78616,-0.81117,5.37273
69596,-5.22388,-4.11311,10.32117
69647,-6.66397,-0.63866,14.49101
69697,-0.70804,-1.85130,9.15602
69746,-4.91820,1.94781,14.28197
69798,-1.41521,3.26302,3.98969
69846,-3.30746,0.04355,10.83047
69897,-2.39699,0.84760,9.39702
69948,-5.14900,3.29189,10.98224
69996,-7.57687,0.48196,6.23273
70046,-5.41808,0.20589,11.72707
70105,-8.11707,5.60228,7.18965
70146,-4.98766,-0.50958,8.46573
70197,5.17242,-0.54611,16.07715
70246,10.80911,0.75180,15.01706
70297,-7.90454,3.57550,7.86404
70346,-3.73250,2.17046,9.09401
70396,0.02754,0.20444,8.14911
70446,5.72485,-7.46236,11.52098
70496,10.45177,-4.00786,15.23706
70547,0.80005,-0.00316,8.87431
70598,-2.91628,-2.84158,8.06737
70647,4.66270,1.65881,10.43036
70697,3.25198,0.58684,10.41728
70747,0.03336,1.58195,11.49843
70797,2.20438,-0.57571,10.12709
70846,1.10690,-0.42632,11.46298
70896,0.83720,1.04237,10.25299
70947,1.01723,0.21518,9.85240
70997,2.28232,-0.31552,7.72537
71046,0.84019,1.44156,8.72983
71111,-1.92201,-0.05121,9.70493
71145,4.68703,0.65602,8.65495
71196,1.71353,-0.80626,9.09666
71246,-0.63437,-0.21484,11.67514
71297,1.16174,0.00999,10.78011
71349,-1.07475,-0.83662,8.01463
71396,0.78746,0.20799,10.33461
71446,-0.86165,0.31564,10.04276
71496,0.59613,1.18422,10.44446
71547,2.26637,0.48770,6.65167
71596,0.24858,1.38190,10.75378
71646,3.50049,-0.37036,3.93166
71697,2.70779,0.18967,12.49606
71746,3.43066,0.30931,8.86172
71796,2.72575,-0.01259,11.32047
71846,-0.04277,1.20863,14.67209
71897,0.65263,0.03125,11.49820
71946,-0.54895,0.46672,10.95718
71997,0.23648,-0.63275,9.82570
72047,4.74983,0.77843,8.68129
72097,0.80783,0.07391,11.86575
72149,0.13199,0.01210,10.64714
72196,3.95552,-1.97514,7.88280
72246,-1.08714,0.24561,10.64311
72297,0.64178,1.62486,8.55170
72347,0.54195,1.40302,8.36610
72397,-2.30365,-1.22510,12.69298
72446,3.76880,-0.98105,11.29816
72496,5.08556,-1.79715,6.94257
72546,0.21315,-0.11385,12.68922
72596,2.41484,-0.34679,9.57281
72646,2.23232,-0.82545,10.05560
72697,0.93262,-1.44618,10.18323
72746,5.30966,-3.64755,8.37318
72796,0.52501,-3.45195,7.97577
72847,-0.65794,-0.98419,13.15874
72896,1.03780,2.62863,5.04626
72946,1.16711,3.38655,7.65039
72996,0.92126,3.50885,9.23994
73046,-2.90739,2.02335,10.57845
73098,-1.83107,1.23558,13.12061
73153,3.95856,2.93434,7.19977
73196,1.95599,1.43904,11.71428
73246,7.71136,-0.23093,8.61780
73297,0.68974,-1.27003,11.20390
73346,-3.15393,-3.38931,10.05457
73397,2.39380,-1.27977,9.47908
73446,1.29953,0.77150,7.18289
73497,-7.37126,1.85211,16.75397
73546,0.73300,-0.00130,7.58484
73597,1.30513,-0.99866,8.64586
73647,2.00877,0.88429,9.52087
73696,0.61157,0.81848,5.29260
73747,0.37549,3.21039,11.02802
73795,0.49138,2.10011,12.02594
73845,-1.60168,-1.39281,17.63374
73896,-0.25934,-1.87024,11.39297
73946,4.94685,-1.95137,2.79948
73996,2.97905,-0.30090,9.06273
74046,2.03036,-0.60327,7.96849
74097,4.21407,-1.04515,7.52682
74150,-1.43028,0.82759,11.21001
74195,16.20554,1.52078,-9.35245
74246,2.77988,2.54027,20.52261
74296,-3.45157,1.30328,11.82855
74346,11.93524,3.44664,-4.60881
74397,7.39471,1.74884,3.79655
74445,-10.24542,1.34286,12.96323
74498,12.55832,1.56989,5.79767
74546,2.99107,1.09351,9.45265
74596,-4.15352,-0.66132,10.47995
74646,-2.71051,0.47627,12.22594
74697,-1.09439,0.57265,13.26938
74747,1.32190,-1.91759,6.59076
74796,1.92203,1.07449,8.51787
74846,3.94872,-1.09439,6.26364
74897,3.35698,2.68407,10.36870
74945,7.32146,1.39650,6.76627
74996,-2.37270,0.08165,12.83452
75046,-3.06848,-3.60739,14.11034
75096,0.72073,-2.45963,8.69128
75149,-3.51106,-1.66402,12.41139
75196,-0.50507,2.51031,12.32990
75246,0.65654,1.61627,9.77144
75297,9.09453,1.40663,0.61050
75347,2.28264,0.21465,12.41873
75395,-1.15266,-1.14301,8.17253
75446,6.56085,0.84399,3.67307
75498,-0.49062,0.42479,12.50336
75546,2.18588,1.42874,5.77219
75596,-2.08211,2.21527,13.81732
75647,-7.16431,0.89018,14.90483
75697,0.66231,0.35991,10.39449
75747,2.77045,0.38589,5.59627
75797,0.78874,0.01471,6.46228
75846,4.13625,0.45544,8.34639
75897,4.05042,0.02245,7.85237
75948,4.13513,-0.28275,7.18771
75996,6.46112,2.57132,11.33679
76046,1.50055,0.80527,9.79623
76097,2.59679,0.42845,5.95557
76151,6.00360,-1.10248,7.16023
76197,-1.28841,-0.37668,10.89908
76246,-1.09482,-0.15567,11.91052
76296,2.43761,-1.43137,7.89868
76346,-1.06763,-0.44824,11.92332
76396,-1.62473,-0.44257,8.39134
76446,-0.21080,1.33395,11.13538
76497,0.86801,2.05212,12.57126
76547,-0.92543,2.17397,11.49484
76596,5.30742,1.55055,4.96614
76646,3.76857,1.75491,3.41814
76697,-1.06706,0.71103,10.05605
76746,1.75743,1.53175,10.03239
76796,1.54544,0.11104,7.26488
76846,-2.47226,1.00446,12.56873
76896,-2.41826,-0.07086,11.39662
76946,-0.57869,1.17487,11.14778
76997,-1.80302,0.08435,12.69691
77047,-0.00620,0.37808,10.98251
77097,2.93297,0.62560,8.71265
77146,-0.05328,-0.70547,10.54291
77203,3.16982,-0.36601,9.25645
77246,1.98730,-2.10881,10.92181
77296,2.99268,-0.36185,7.36189
77346,-4.53313,-0.54962,12.92986
77396,0.27399,-1.35434,6.92653
