time,x,y,z
31286,-0.62018,-0.94839,10.83702
31338,2.45317,1.30637,11.41907
31386,1.47818,-0.48195,8.06627
31440,0.80458,-0.98090,8.98180
31487,0.67305,-0.76428,8.95706
31535,3.35432,0.11281,9.93700
31586,1.67159,0.31570,10.76292
31637,3.57933,0.93233,6.77513
31686,1.25117,0.81047,10.02003
31737,1.00102,1.08939,8.76103
31788,2.14726,0.03543,10.10077
31836,-0.26952,-0.73650,9.10837
31886,-0.31361,-0.47290,10.49611
31935,1.55777,-0.97980,5.39221
31986,2.30563,-0.15234,9.98729
32036,4.12923,0.78331,7.39999
32087,-0.17241,0.04454,11.15619
32143,2.31529,0.33580,6.49141
32186,-0.42941,-0.75932,13.72603
32236,0.01491,-0.04761,10.53789
32287,1.91837,0.36292,9.11383
32338,1.90224,-0.67795,11.68913
32387,1.82074,1.15099,9.59631
32436,2.50439,-1.10738,9.26323
32486,3.74231,-0.75900,7.70279
32537,0.99832,0.05380,8.80559
32586,-2.53284,1.06970,12.24950
32636,-2.92213,-0.79883,7.64078
32686,2.14806,-0.59740,10.01334
32735,-1.39563,-0.62782,15.08372
32785,-3.08430,0.96472,9.66023
32836,0.53471,-0.74966,9.40367
32886,-0.14047,-0.70125,9.42387
32936,5.76331,1.52885,5.05981
32987,-3.17332,-0.45547,12.13048
33036,1.90134,-0.71733,10.55817
33085,2.65947,-0.54974,8.25700
33141,0.78571,-0.47203,7.00420
33186,1.27794,-0.07884,8.82294
33237,1.68216,0.57507,7.96214
33286,2.42581,0.05847,9.48679
33336,3.51167,0.32280,5.52362
33392,2.35149,0.23047,7.39560
33436,1.38396,-1.19453,7.52763
33487,0.04387,-0.25198,11.66728
33538,2.14336,-1.18977,8.54456
33586,4.18761,-0.50671,8.22763
33636,-2.06972,-1.52550,10.31172
33686,-0.34761,1.19386,13.05556
33736,1.82242,1.46500,6.00761
33786,1.13678,-0.29402,8.62717
33836,-0.45343,-0.09993,15.46716
33886,-0.02638,-0.53110,12.74126
33936,1.49049,-0.66714,10.11859
33987,-1.67256,0.60196,17.28520
34036,2.76089,-0.30653,13.18658
34086,2.23914,-2.33688,7.84482
34139,-1.01028,-0.15875,11.79214
34186,0.43828,-1.72868,6.26770
34236,0.74501,-1.32059,10.14513
