time,x,y,z
30436,21.86737,-34.35822,-24.73755
30485,22.47925,-34.29413,-24.96338
30536,22.81952,-34.40399,-24.97559
30585,22.55096,-34.23309,-25.29602
30637,22.72034,-34.36127,-25.66833
30685,22.13745,-33.82874,-26.22528
30735,21.42029,-33.81195,-26.09253
30784,20.61920,-33.61664,-25.08545
30835,21.21735,-33.58002,-25.49438
30887,20.91370,-33.73108,-25.04883
30935,21.13190,-33.97980,-24.76654
30985,20.70313,-34.02863,-25.33875
31036,20.57648,-33.92944,-25.70953
31085,20.69244,-34.05914,-25.47607
31145,20.63751,-34.16595,-26.25122
31185,20.67413,-34.12018,-25.74768
31235,20.53833,-34.39941,-25.67444
31286,21.05713,-34.42688,-23.89832
31335,21.03882,-34.72290,-23.55194
31386,20.96100,-34.73663,-23.96240
31435,21.10443,-34.50165,-23.94104
31484,19.70825,-34.14001,-25.68817
31536,18.87360,-33.56171,-27.02179
31585,19.28558,-33.99963,-26.78528
31635,20.34302,-33.93707,-26.24969
31685,20.77637,-34.03931,-26.96381
31735,20.44830,-33.97675,-26.80969
31785,20.43152,-33.69751,-26.31836
31835,20.60089,-33.71429,-26.00403
31885,20.19501,-33.59070,-26.21918
31935,20.25604,-33.52051,-26.69067
31985,20.17059,-33.76312,-26.57623
32035,19.88220,-33.45947,-27.13623
32085,18.69354,-32.96051,-26.73035
32135,18.77747,-32.98340,-27.56653
32189,19.24286,-33.19244,-27.20947
32235,20.38269,-34.43909,-24.50409
32285,21.38824,-34.02557,-24.59412
32336,21.30432,-34.15680,-23.79303
32385,19.97070,-34.00116,-24.74213
32436,20.86182,-34.12018,-23.86169
32485,20.60394,-34.34601,-23.46039
32536,20.74738,-35.11353,-22.99805
32585,22.07642,-35.41718,-22.77832
32635,22.75391,-35.47821,-23.46191
32686,23.80981,-35.56976,-22.96295
32735,24.24316,-35.82916,-23.06213
32785,23.69385,-35.44006,-23.19641
32835,24.09515,-35.67505,-23.06519
32886,23.94562,-35.59723,-23.10791
32936,24.88708,-35.79102,-22.87292
32986,24.92371,-35.74219,-23.01636
33036,24.78790,-35.82611,-23.55804
33087,24.95117,-35.53009,-23.26508
33135,25.42114,-35.54535,-24.12567
33190,24.35303,-35.21271,-24.73297
33234,23.08655,-34.37195,-26.61438
33285,23.07281,-34.63745,-25.53101
33336,23.66180,-34.98840,-23.55042
33385,23.18878,-34.77020,-24.64905
33435,22.90802,-34.86023,-24.53308
33485,21.99707,-34.45587,-25.61798
33536,22.43347,-35.06927,-24.44305
33589,23.97003,-35.22339,-24.66278
33636,24.19586,-34.93500,-24.83521
33685,23.77167,-34.95026,-25.31891
33736,23.78540,-34.96552,-24.48578
33786,23.53210,-34.88312,-24.61395
33836,23.32458,-34.83734,-24.79095
33886,23.44513,-34.96704,-25.15869
33937,23.75183,-35.32410,-24.36523
33986,23.18420,-35.03571,-24.76807
34035,23.49396,-35.15930,-25.19531
34085,22.68829,-34.83887,-25.54016
34134,21.92078,-33.89130,-26.53198
34189,21.00372,-34.17969,-26.55029
34235,21.20972,-34.88617,-25.21667
34285,22.19086,-34.64508,-25.66223
34337,22.77527,-34.64355,-24.30878
34386,22.69135,-34.53979,-24.12567
34435,22.21832,-34.51385,-25.25635
34485,21.58356,-34.44366,-25.31586
34535,22.27783,-34.67560,-25.15564
34586,22.76306,-34.66797,-25.13885
34636,22.79205,-34.33990,-25.99792
34688,23.03314,-34.53064,-25.39673
34737,22.78137,-34.17969,-25.45319
34786,22.09778,-33.91724,-25.47607
34836,21.77582,-33.74634,-25.19226
34885,20.83588,-33.74481,-25.45929
34936,19.75403,-33.28705,-26.21460
